cep_start,cep_end,min_weight_kg,max_weight_kg,base_amount,ad_valorem_pct,extra_per_kg,sla_days
95625000,95629999,20.001,30.0,75.77,0,0,9
95625000,95629999,30.001,40.0,259.9,0,0,9
95625000,95629999,40.001,50.0,299.9,0,0,9
95625000,95629999,50.001,80.0,329.9,0,0,9
95625000,95629999,80.001,100.0,172.67,0,0,9
95625000,95629999,100.001,200.0,265.64,0,0,9
95625000,95629999,200.001,300.0,368.17,0,0,9
95625000,95629999,300.001,999.999,403.52,0,0,9
95630000,95659999,0.0,1.0,24.67,0,0,9
95630000,95659999,1.001,5.0,41.39,0,0,9
95630000,95659999,5.001,10.0,56.87,0,0,9
95630000,95659999,10.001,15.0,60.32,0,0,9
95630000,95659999,15.001,20.0,68.37,0,0,9
95630000,95659999,20.001,30.0,75.77,0,0,9
95630000,95659999,30.001,40.0,259.9,0,0,9
95630000,95659999,40.001,50.0,299.9,0,0,9
95630000,95659999,50.001,80.0,329.9,0,0,9
95630000,95659999,80.001,100.0,172.67,0,0,9
95630000,95659999,100.001,200.0,265.64,0,0,9
95630000,95659999,200.001,300.0,368.17,0,0,9
95630000,95659999,300.001,999.999,403.52,0,0,9
95660000,95689999,0.0,1.0,24.67,0,0,9
95660000,95689999,1.001,5.0,41.39,0,0,9
95660000,95689999,5.001,10.0,56.87,0,0,9
95660000,95689999,10.001,15.0,60.32,0,0,9
95660000,95689999,15.001,20.0,68.37,0,0,9
95660000,95689999,20.001,30.0,75.77,0,0,9
95660000,95689999,30.001,40.0,259.9,0,0,9
95660000,95689999,40.001,50.0,299.9,0,0,9
95660000,95689999,50.001,80.0,329.9,0,0,9
95660000,95689999,80.001,100.0,172.67,0,0,9
95660000,95689999,100.001,200.0,265.64,0,0,9
95660000,95689999,200.001,300.0,368.17,0,0,9
95660000,95689999,300.001,999.999,403.52,0,0,9
95690000,95694999,0.0,1.0,24.67,0,0,9
95690000,95694999,1.001,5.0,41.39,0,0,9
95690000,95694999,5.001,10.0,56.87,0,0,9
95690000,95694999,10.001,15.0,60.32,0,0,9
95690000,95694999,15.001,20.0,68.37,0,0,9
95690000,95694999,20.001,30.0,75.77,0,0,9
95690000,95694999,30.001,40.0,259.9,0,0,9
95690000,95694999,40.001,50.0,299.9,0,0,9
95690000,95694999,50.001,80.0,329.9,0,0,9
95690000,95694999,80.001,100.0,172.67,0,0,9
95690000,95694999,100.001,200.0,265.64,0,0,9
95690000,95694999,200.001,300.0,368.17,0,0,9
95690000,95694999,300.001,999.999,403.52,0,0,9
95695000,95744999,0.0,1.0,24.67,0,0,9
95695000,95744999,1.001,5.0,41.39,0,0,9
95695000,95744999,5.001,10.0,56.87,0,0,9
95695000,95744999,10.001,15.0,60.32,0,0,9
95695000,95744999,15.001,20.0,68.37,0,0,9
95695000,95744999,20.001,30.0,75.77,0,0,9
95695000,95744999,30.001,40.0,259.9,0,0,9
95695000,95744999,40.001,50.0,299.9,0,0,9
95695000,95744999,50.001,80.0,329.9,0,0,9
95695000,95744999,80.001,100.0,172.67,0,0,9
95695000,95744999,100.001,200.0,265.64,0,0,9
95695000,95744999,200.001,300.0,368.17,0,0,9
95695000,95744999,300.001,999.999,403.52,0,0,9
95745000,95747999,0.0,1.0,24.67,0,0,9
95745000,95747999,1.001,5.0,41.39,0,0,9
95745000,95747999,5.001,10.0,56.87,0,0,9
95745000,95747999,10.001,15.0,60.32,0,0,9
95745000,95747999,15.001,20.0,68.37,0,0,9
95745000,95747999,20.001,30.0,75.77,0,0,9
95745000,95747999,30.001,40.0,259.9,0,0,9
95745000,95747999,40.001,50.0,299.9,0,0,9
95745000,95747999,50.001,80.0,329.9,0,0,9
95745000,95747999,80.001,100.0,172.67,0,0,9
95745000,95747999,100.001,200.0,265.64,0,0,9
95745000,95747999,200.001,300.0,368.17,0,0,9
95745000,95747999,300.001,999.999,403.52,0,0,9
95748000,95759999,0.0,1.0,24.67,0,0,9
95748000,95759999,1.001,5.0,41.39,0,0,9
95748000,95759999,5.001,10.0,56.87,0,0,9
95748000,95759999,10.001,15.0,60.32,0,0,9
95748000,95759999,15.001,20.0,68.37,0,0,9
95748000,95759999,20.001,30.0,75.77,0,0,9
95748000,95759999,30.001,40.0,259.9,0,0,9
95748000,95759999,40.001,50.0,299.9,0,0,9
95748000,95759999,50.001,80.0,329.9,0,0,9
95748000,95759999,80.001,100.0,172.67,0,0,9
95748000,95759999,100.001,200.0,265.64,0,0,9
95748000,95759999,200.001,300.0,368.17,0,0,9
95748000,95759999,300.001,999.999,403.52,0,0,9
95760000,95764999,0.0,1.0,24.67,0,0,9
95760000,95764999,1.001,5.0,41.39,0,0,9
95760000,95764999,5.001,10.0,56.87,0,0,9
95760000,95764999,10.001,15.0,60.32,0,0,9
95760000,95764999,15.001,20.0,68.37,0,0,9
95760000,95764999,20.001,30.0,75.77,0,0,9
95760000,95764999,30.001,40.0,259.9,0,0,9
95760000,95764999,40.001,50.0,299.9,0,0,9
95760000,95764999,50.001,80.0,329.9,0,0,9
95760000,95764999,80.001,100.0,172.67,0,0,9
95760000,95764999,100.001,200.0,265.64,0,0,9
95760000,95764999,200.001,300.0,368.17,0,0,9
95760000,95764999,300.001,999.999,403.52,0,0,9
95765000,95779999,0.0,1.0,24.67,0,0,9
95765000,95779999,1.001,5.0,41.39,0,0,9
95765000,95779999,5.001,10.0,56.87,0,0,9
95765000,95779999,10.001,15.0,60.32,0,0,9
95765000,95779999,15.001,20.0,68.37,0,0,9
95765000,95779999,20.001,30.0,75.77,0,0,9
95765000,95779999,30.001,40.0,259.9,0,0,9
95765000,95779999,40.001,50.0,299.9,0,0,9
95765000,95779999,50.001,80.0,329.9,0,0,9
95765000,95779999,80.001,100.0,172.67,0,0,9
95765000,95779999,100.001,200.0,265.64,0,0,9
95765000,95779999,200.001,300.0,368.17,0,0,9
95765000,95779999,300.001,999.999,403.52,0,0,9
95780000,95782999,0.0,1.0,24.67,0,0,9
95780000,95782999,1.001,5.0,41.39,0,0,9
95780000,95782999,5.001,10.0,56.87,0,0,9
95780000,95782999,10.001,15.0,60.32,0,0,9
95780000,95782999,15.001,20.0,68.37,0,0,9
95780000,95782999,20.001,30.0,75.77,0,0,9
95780000,95782999,30.001,40.0,259.9,0,0,9
95780000,95782999,40.001,50.0,299.9,0,0,9
95780000,95782999,50.001,80.0,329.9,0,0,9
95780000,95782999,80.001,100.0,172.67,0,0,9
95780000,95782999,100.001,200.0,265.64,0,0,9
95780000,95782999,200.001,300.0,368.17,0,0,9
95780000,95782999,300.001,999.999,403.52,0,0,9
95783000,95839999,0.0,1.0,24.67,0,0,9
95783000,95839999,1.001,5.0,41.39,0,0,9
95783000,95839999,5.001,10.0,56.87,0,0,9
95783000,95839999,10.001,15.0,60.32,0,0,9
95783000,95839999,15.001,20.0,68.37,0,0,9
95783000,95839999,20.001,30.0,75.77,0,0,9
95783000,95839999,30.001,40.0,259.9,0,0,9
95783000,95839999,40.001,50.0,299.9,0,0,9
95783000,95839999,50.001,80.0,329.9,0,0,9
95783000,95839999,80.001,100.0,172.67,0,0,9
95783000,95839999,100.001,200.0,265.64,0,0,9
95783000,95839999,200.001,300.0,368.17,0,0,9
95783000,95839999,300.001,999.999,403.52,0,0,9
95840000,95859999,0.0,1.0,24.67,0,0,9
95840000,95859999,1.001,5.0,41.39,0,0,9
95840000,95859999,5.001,10.0,56.87,0,0,9
95840000,95859999,10.001,15.0,60.32,0,0,9
95840000,95859999,15.001,20.0,68.37,0,0,9
95840000,95859999,20.001,30.0,75.77,0,0,9
95840000,95859999,30.001,40.0,259.9,0,0,9
95840000,95859999,40.001,50.0,299.9,0,0,9
95840000,95859999,50.001,80.0,329.9,0,0,9
95840000,95859999,80.001,100.0,172.67,0,0,9
95840000,95859999,100.001,200.0,265.64,0,0,9
95840000,95859999,200.001,300.0,368.17,0,0,9
95840000,95859999,300.001,999.999,403.52,0,0,9
95860000,96699999,0.0,1.0,24.67,0,0,9
95860000,96699999,1.001,5.0,41.39,0,0,9
95860000,96699999,5.001,10.0,56.87,0,0,9
95860000,96699999,10.001,15.0,60.32,0,0,9
95860000,96699999,15.001,20.0,68.37,0,0,9
95860000,96699999,20.001,30.0,75.77,0,0,9
95860000,96699999,30.001,40.0,259.9,0,0,9
95860000,96699999,40.001,50.0,299.9,0,0,9
95860000,96699999,50.001,80.0,329.9,0,0,9
95860000,96699999,80.001,100.0,172.67,0,0,9
95860000,96699999,100.001,200.0,265.64,0,0,9
95860000,96699999,200.001,300.0,368.17,0,0,9
95860000,96699999,300.001,999.999,403.52,0,0,9
96700000,96734999,0.0,1.0,24.67,0,0,9
96700000,96734999,1.001,5.0,41.39,0,0,9
96700000,96734999,5.001,10.0,56.87,0,0,9
96700000,96734999,10.001,15.0,60.32,0,0,9
96700000,96734999,15.001,20.0,68.37,0,0,9
96700000,96734999,20.001,30.0,75.77,0,0,9
96700000,96734999,30.001,40.0,259.9,0,0,9
96700000,96734999,40.001,50.0,299.9,0,0,9
96700000,96734999,50.001,80.0,329.9,0,0,9
96700000,96734999,80.001,100.0,172.67,0,0,9
96700000,96734999,100.001,200.0,265.64,0,0,9
96700000,96734999,200.001,300.0,368.17,0,0,9
96700000,96734999,300.001,999.999,403.52,0,0,9
96735000,96739999,0.0,1.0,24.67,0,0,9
96735000,96739999,1.001,5.0,41.39,0,0,9
96735000,96739999,5.001,10.0,56.87,0,0,9
96735000,96739999,10.001,15.0,60.32,0,0,9
96735000,96739999,15.001,20.0,68.37,0,0,9
96735000,96739999,20.001,30.0,75.77,0,0,9
96735000,96739999,30.001,40.0,259.9,0,0,9
96735000,96739999,40.001,50.0,299.9,0,0,9
96735000,96739999,50.001,80.0,329.9,0,0,9
96735000,96739999,80.001,100.0,172.67,0,0,9
96735000,96739999,100.001,200.0,265.64,0,0,9
96735000,96739999,200.001,300.0,368.17,0,0,9
96735000,96739999,300.001,999.999,403.52,0,0,9
96740000,96749999,0.0,1.0,24.67,0,0,9
96740000,96749999,1.001,5.0,41.39,0,0,9
96740000,96749999,5.001,10.0,56.87,0,0,9
96740000,96749999,10.001,15.0,60.32,0,0,9
96740000,96749999,15.001,20.0,68.37,0,0,9
96740000,96749999,20.001,30.0,75.77,0,0,9
96740000,96749999,30.001,40.0,259.9,0,0,9
96740000,96749999,40.001,50.0,299.9,0,0,9
96740000,96749999,50.001,80.0,329.9,0,0,9
96740000,96749999,80.001,100.0,172.67,0,0,9
96740000,96749999,100.001,200.0,265.64,0,0,9
96740000,96749999,200.001,300.0,368.17,0,0,9
96740000,96749999,300.001,999.999,403.52,0,0,9
96750000,98059999,0.0,1.0,24.67,0,0,9
96750000,98059999,1.001,5.0,41.39,0,0,9
96750000,98059999,5.001,10.0,56.87,0,0,9
96750000,98059999,10.001,15.0,60.32,0,0,9
96750000,98059999,15.001,20.0,68.37,0,0,9
96750000,98059999,20.001,30.0,75.77,0,0,9
96750000,98059999,30.001,40.0,259.9,0,0,9
96750000,98059999,40.001,50.0,299.9,0,0,9
96750000,98059999,50.001,80.0,329.9,0,0,9
96750000,98059999,80.001,100.0,172.67,0,0,9
96750000,98059999,100.001,200.0,265.64,0,0,9
96750000,98059999,200.001,300.0,368.17,0,0,9
96750000,98059999,300.001,999.999,403.52,0,0,9
98118000,99999999,0.0,1.0,24.67,0,0,9
98118000,99999999,1.001,5.0,41.39,0,0,9
98118000,99999999,5.001,10.0,56.87,0,0,9
98118000,99999999,10.001,15.0,60.32,0,0,9
98118000,99999999,15.001,20.0,68.37,0,0,9
98118000,99999999,20.001,30.0,75.77,0,0,9
98118000,99999999,30.001,40.0,259.9,0,0,9
98118000,99999999,40.001,50.0,299.9,0,0,9
98118000,99999999,50.001,80.0,329.9,0,0,9
98118000,99999999,80.001,100.0,210.98,0,0,9
98118000,99999999,100.001,200.0,265.64,0,0,9
98118000,99999999,200.001,300.0,368.17,0,0,9
98118000,99999999,300.001,999.999,403.52,0,0,9
69300000,69339999,0.0,1.0,206.42,0,0,29
69300000,69339999,1.001,5.0,252.97,0,0,29
69300000,69339999,5.001,10.0,328.25,0,0,29
69300000,69339999,10.001,15.0,417.42,0,0,29
69300000,69339999,15.001,20.0,631.98,0,0,29
69300000,69339999,20.001,30.0,758.97,0,0,29
69300000,69339999,30.001,40.0,961.37,0,0,29
69300000,69339999,40.001,50.0,1137.98,0,0,29
69300000,69339999,50.001,80.0,1252.32,0,0,29
69300000,69339999,80.001,100.0,1544.54,0,0,29
69300000,69339999,100.001,200.0,1593.25,0,0,29
69300000,69339999,200.001,300.0,1708.37,0,0,29
69300000,69339999,300.001,999.999,1898.12,0,0,29
69340000,69389999,0.0,1.0,206.42,0,0,29
69340000,69389999,1.001,5.0,252.97,0,0,29
69340000,69389999,5.001,10.0,328.25,0,0,29
69340000,69389999,10.001,15.0,417.42,0,0,29
69340000,69389999,15.001,20.0,631.98,0,0,29
69340000,69389999,20.001,30.0,758.97,0,0,29
69340000,69389999,30.001,40.0,961.37,0,0,29
69340000,69389999,40.001,50.0,1137.98,0,0,29
69340000,69389999,50.001,80.0,1252.32,0,0,29
69340000,69389999,80.001,100.0,1544.54,0,0,29
69340000,69389999,100.001,200.0,1593.25,0,0,29
69340000,69389999,200.001,300.0,1708.37,0,0,29
69340000,69389999,300.001,999.999,1898.12,0,0,29
69000000,69099999,0.0,1.0,206.42,0,0,29
69000000,69099999,1.001,5.0,252.97,0,0,29
69000000,69099999,5.001,10.0,328.25,0,0,29
69000000,69099999,10.001,15.0,417.42,0,0,29
69000000,69099999,15.001,20.0,631.98,0,0,29
69000000,69099999,20.001,30.0,758.97,0,0,29
69000000,69099999,30.001,40.0,961.37,0,0,29
69000000,69099999,40.001,50.0,1137.98,0,0,29
69000000,69099999,50.001,80.0,1252.32,0,0,29
69000000,69099999,80.001,100.0,1544.54,0,0,29
69000000,69099999,100.001,200.0,1593.25,0,0,29
69000000,69099999,200.001,300.0,1708.37,0,0,29
69000000,69099999,300.001,999.999,1898.12,0,0,29
69100000,69299999,0.0,1.0,206.42,0,0,29
69100000,69299999,1.001,5.0,252.97,0,0,29
69100000,69299999,5.001,10.0,328.25,0,0,29
69100000,69299999,10.001,15.0,417.42,0,0,29
69100000,69299999,15.001,20.0,631.98,0,0,29
69100000,69299999,20.001,30.0,758.97,0,0,29
69100000,69299999,30.001,40.0,961.37,0,0,29
69100000,69299999,40.001,50.0,1137.98,0,0,29
69100000,69299999,50.001,80.0,1252.32,0,0,29
69100000,69299999,80.001,100.0,1544.54,0,0,29
69100000,69299999,100.001,200.0,1593.25,0,0,29
69100000,69299999,200.001,300.0,1708.37,0,0,29
69100000,69299999,300.001,999.999,1898.12,0,0,29
68900000,68914999,0.0,1.0,206.42,0,0,29
68900000,68914999,1.001,5.0,252.97,0,0,29
68900000,68914999,5.001,10.0,328.25,0,0,29
68900000,68914999,10.001,15.0,417.42,0,0,29
68900000,68914999,15.001,20.0,631.98,0,0,29
68900000,68914999,20.001,30.0,758.97,0,0,29
68900000,68914999,30.001,40.0,961.37,0,0,29
68900000,68914999,40.001,50.0,1137.98,0,0,29
68900000,68914999,50.001,80.0,1252.32,0,0,29
68900000,68914999,80.001,100.0,1544.54,0,0,29
68900000,68914999,100.001,200.0,1593.25,0,0,29
68900000,68914999,200.001,300.0,1708.37,0,0,29
68900000,68914999,300.001,999.999,1898.12,0,0,29
68915000,68999999,0.0,1.0,206.42,0,0,29
68915000,68999999,1.001,5.0,252.97,0,0,29
68915000,68999999,5.001,10.0,328.25,0,0,29
68915000,68999999,10.001,15.0,417.42,0,0,29
68915000,68999999,15.001,20.0,631.98,0,0,29
68915000,68999999,20.001,30.0,758.97,0,0,29
68915000,68999999,30.001,40.0,961.37,0,0,29
68915000,68999999,40.001,50.0,1137.98,0,0,29
68915000,68999999,50.001,80.0,1252.32,0,0,29
68915000,68999999,80.001,100.0,1544.54,0,0,29
68915000,68999999,100.001,200.0,1593.25,0,0,29
68915000,68999999,200.001,300.0,1708.37,0,0,29
68915000,68999999,300.001,999.999,1898.12,0,0,29
69900000,69920999,0.0,1.0,206.42,0,0,29
69900000,69920999,1.001,5.0,252.97,0,0,29
69900000,69920999,5.001,10.0,328.25,0,0,29
69900000,69920999,10.001,15.0,417.42,0,0,29
69900000,69920999,15.001,20.0,631.98,0,0,29
69900000,69920999,20.001,30.0,758.97,0,0,29
69900000,69920999,30.001,40.0,961.37,0,0,29
69900000,69920999,40.001,50.0,1137.98,0,0,29
69900000,69920999,50.001,80.0,1252.32,0,0,29
69900000,69920999,80.001,100.0,1544.54,0,0,29
69900000,69920999,100.001,200.0,1593.25,0,0,29
69900000,69920999,200.001,300.0,1708.37,0,0,29
69900000,69920999,300.001,999.999,1898.12,0,0,29
69921000,69999999,0.0,1.0,206.42,0,0,29
69921000,69999999,1.001,5.0,252.97,0,0,29
69921000,69999999,5.001,10.0,328.25,0,0,29
69921000,69999999,10.001,15.0,417.42,0,0,29
69921000,69999999,15.001,20.0,631.98,0,0,29
69921000,69999999,20.001,30.0,758.97,0,0,29
69921000,69999999,30.001,40.0,961.37,0,0,29
69921000,69999999,40.001,50.0,1137.98,0,0,29
69921000,69999999,50.001,80.0,1252.32,0,0,29
69921000,69999999,80.001,100.0,1544.54,0,0,29
69921000,69999999,100.001,200.0,1593.25,0,0,29
69921000,69999999,200.001,300.0,1708.37,0,0,29
69921000,69999999,300.001,999.999,1898.12,0,0,29
